"YYYY","MM","DD","TIME","STAMP","Nhiệt độ","Độ mặn","PH","NH3","H2S","TSS","DO","COD","Ghi chú",,
"2019","02","15","12:00","15/02/2019 12:00",26.3,33.5,8.2,0.052,0.001,4.313,5.7,3.0,"AVE",,
"2019","02","15","15:00","15/02/2019 15:00",26.0,33.6,8.2,0.046,0.001,4.234,5.8,2.9,"AVE",,
"2019","02","15","18:00","15/02/2019 18:00",26.0,34.3,8.2,0.080,0.001,4.469,5.4,3.0,"AVE",,
"2019","02","16","00:00","16/02/2019 00:00",26.0,34.3,8.2,0.080,0.001,4.469,5.4,3.0,"AVE",,
"2019","02","16","06:00","16/02/2019 06:00",25.8,34.4,8.2,0.073,0.001,4.391,5.4,2.8,"AVE",,
"2019","02","16","09:00","16/02/2019 09:00",25.7,34.5,8.2,0.067,0.001,4.313,5.4,2.7,"AVE",,
"2019","02","16","12:00","16/02/2019 12:00",25.7,33.8,8.3,0.041,0.001,4.156,5.8,2.7,"AVE",,
"2019","02","16","15:00","16/02/2019 15:00",25.8,33.9,8.2,0.038,0.001,4.198,5.8,3.0,"AVE",,
"2019","02","16","18:00","16/02/2019 18:00",25.7,34.6,8.2,0.060,0.001,4.302,5.3,3.0,"AVE",,
"2019","02","17","00:00","17/02/2019 00:00",25.7,34.6,8.2,0.060,0.001,4.302,5.3,3.0,"AVE",,
"2019","02","17","06:00","17/02/2019 06:00",25.8,34.6,8.1,0.057,0.001,4.296,5.3,3.1,"AVE",,
"2019","02","17","09:00","17/02/2019 09:00",25.8,34.6,8.1,0.054,0.001,4.291,5.3,3.3,"AVE",,
"2019","02","17","12:00","17/02/2019 12:00",26.0,34.1,8.2,0.034,0.001,4.239,5.8,3.2,"AVE",,
"2019","02","17","15:00","17/02/2019 15:00",26.2,34.2,8.1,0.031,0.001,4.280,5.8,3.4,"AVE",,
"2019","02","17","18:00","17/02/2019 18:00",25.9,34.7,8.1,0.048,0.001,4.280,5.2,3.6,"AVE",,
"2019","02","18","00:00","18/02/2019 00:00",25.9,34.7,8.1,0.048,0.001,4.280,5.2,3.6,"AVE",,
"2019","02","18","06:00","18/02/2019 06:00",25.9,34.7,8.0,0.045,0.001,4.274,5.2,3.8,"AVE",,
"2019","02","18","09:00","18/02/2019 09:00",26.0,34.8,8.0,0.042,0.001,4.269,5.1,3.9,"AVE",,
"2019","02","18","12:00","18/02/2019 12:00",26.4,34.4,8.1,0.028,0.001,4.322,5.8,3.6,"AVE",,
"2019","02","18","15:00","18/02/2019 15:00",26.6,34.5,8.0,0.025,0.001,4.363,5.8,3.9,"AVE",,
"2019","02","18","18:00","18/02/2019 18:00",26.0,34.8,7.9,0.035,0.001,4.258,5.0,4.3,"AVE",,
"2019","02","19","00:00","19/02/2019 00:00",26.0,34.8,7.9,0.035,0.001,4.258,5.0,4.3,"AVE",,
"2019","02","19","06:00","19/02/2019 06:00",26.1,34.8,7.9,0.032,0.001,4.252,5.0,4.4,"AVE",,
"2019","02","19","09:00","19/02/2019 09:00",26.1,34.9,7.9,0.029,0.001,4.247,5.0,4.6,"AVE",,
"2019","02","19","12:00","19/02/2019 12:00",26.8,34.7,8.0,0.021,0.001,4.405,5.8,4.1,"AVE",,
"2019","02","19","15:00","19/02/2019 15:00",26.9,34.8,8.0,0.018,0.001,4.446,5.8,4.3,"AVE",,
"2019","02","19","18:00","19/02/2019 18:00",26.2,34.9,7.8,0.023,0.001,4.236,4.9,4.9,"AVE",,
"2019","02","20","00:00","20/02/2019 00:00",26.2,34.9,7.8,0.023,0.001,4.236,4.9,4.9,"AVE",,
"2019","02","20","06:00","20/02/2019 06:00",26.2,35.0,7.8,0.019,0.001,4.230,4.9,5.1,"AVE",,
"2019","02","20","09:00","20/02/2019 09:00",26.3,35.0,7.7,0.016,0.001,4.225,4.8,5.2,"AVE",,
"2019","02","20","12:00","20/02/2019 12:00",27.1,35.0,7.9,0.015,0.002,4.488,5.8,4.5,"AVE",,
"2019","02","20","15:00","20/02/2019 15:00",27.2,35.0,7.9,0.018,0.002,4.681,5.8,4.5,"AVE",,
"2019","02","20","18:00","20/02/2019 18:00",26.4,35.0,7.8,0.019,0.001,4.188,4.8,5.1,"AVE",,
"2019","02","21","00:00","21/02/2019 00:00",26.4,35.0,7.8,0.019,0.001,4.188,4.8,5.1,"AVE",,
"2019","02","21","06:00","21/02/2019 06:00",26.4,35.0,7.8,0.021,0.001,4.169,4.8,5.0,"AVE",,
"2019","02","21","09:00","21/02/2019 09:00",26.5,35.0,7.8,0.023,0.001,4.150,4.8,5.0,"AVE",,
"2019","02","21","12:00","21/02/2019 12:00",27.3,35.0,7.9,0.020,0.003,4.875,5.7,4.5,"AVE",,
"2019","02","21","15:00","21/02/2019 15:00",27.1,35.0,7.9,0.015,0.002,4.488,5.8,4.5,"AVE",,
"2019","02","21","18:00","21/02/2019 18:00",26.3,35.0,7.7,0.016,0.001,4.225,4.8,5.2,"AVE",,
"2019","02","22","00:00","22/02/2019 00:00",26.3,35.0,7.7,0.016,0.001,4.225,4.8,5.2,"AVE",,
"2019","02","22","06:00","22/02/2019 06:00",26.1,35.0,7.7,0.013,0.000,4.263,4.8,5.4,"AVE",,
"2019","02","22","09:00","22/02/2019 09:00",26.0,35.0,7.7,0.010,0.000,4.300,4.8,5.5,2016,"TTG",
"2019","02","22","12:00","22/02/2019 12:00",27.0,35.0,7.9,0.010,0.000,4.100,6.0,4.5,2016,"TTG",
"2019","02","22","15:00","22/02/2019 15:00",27.3,35.0,7.9,0.020,0.003,4.875,5.7,4.5,"AVE",,
"2019","02","22","18:00","22/02/2019 18:00",26.5,35.0,7.8,0.023,0.001,4.150,4.8,5.0,"AVE",,
"2019","02","23","00:00","23/02/2019 00:00",26.5,35.0,7.8,0.023,0.001,4.150,4.8,5.0,"AVE",,
"2019","02","23","06:00","23/02/2019 06:00",26.8,35.0,7.8,0.029,0.002,4.075,4.8,4.7,"AVE",,
"2019","02","23","09:00","23/02/2019 09:00",27.0,35.0,7.9,0.035,0.003,4.000,4.9,4.4,"AVE",,
"2019","02","23","12:00","23/02/2019 12:00",27.5,35.0,8.0,0.030,0.006,5.650,5.4,4.6,"AVE",,
"2019","02","23","15:00","23/02/2019 15:00",27.6,35.0,8.0,0.035,0.008,6.038,5.2,4.6,"AVE",,
"2019","02","23","18:00","23/02/2019 18:00",27.3,35.0,7.9,0.041,0.003,3.925,4.9,4.1,"AVE",,
"2019","02","24","00:00","24/02/2019 00:00",27.3,35.0,7.9,0.041,0.003,3.925,4.9,4.1,"AVE",,
"2019","02","24","06:00","24/02/2019 06:00",27.4,35.0,7.9,0.044,0.003,3.888,4.9,4.0,"AVE",,
"2019","02","24","09:00","24/02/2019 09:00",27.5,35.0,7.9,0.048,0.004,3.850,4.9,3.9,"AVE",,
"2019","02","24","12:00","24/02/2019 12:00",27.8,35.0,8.0,0.040,0.009,6.425,5.0,4.6,"AVE",,
"2019","02","24","15:00","24/02/2019 15:00",27.9,35.0,8.0,0.045,0.011,6.813,4.9,4.6,"AVE",,
"2019","02","24","18:00","24/02/2019 18:00",27.8,35.0,8.0,0.054,0.004,3.775,4.9,3.6,"AVE",,
"2019","02","25","00:00","25/02/2019 00:00",27.8,35.0,8.0,0.054,0.004,3.775,4.9,3.6,"AVE",,
"2019","02","25","06:00","25/02/2019 06:00",27.9,35.0,8.0,0.057,0.005,3.738,4.9,3.4,"AVE",,
"2019","02","25","09:00","25/02/2019 09:00",28.0,35.0,8.0,0.060,0.005,3.700,4.9,3.3,2019,"TTG",
"2019","02","25","12:00","25/02/2019 12:00",28.0,35.0,8.1,0.050,0.012,7.200,4.7,4.6,2019,"TTG",
"2019","02","25","15:00","25/02/2019 15:00",25.5,34.5,8.1,0.040,0.006,5.850,5.6,5.2,"AVE",,
"2019","02","25","18:00","25/02/2019 18:00",24.5,34.0,8.1,0.040,0.003,4.775,5.7,4.7,"AVE",,
"2019","02","26","00:00","26/02/2019 00:00",24.5,34.0,8.1,0.040,0.003,4.775,5.7,4.7,"AVE",,
"2019","02","26","06:00","26/02/2019 06:00",22.8,33.5,8.1,0.030,0.001,5.313,6.1,5.3,"AVE",,
"2019","02","26","09:00","26/02/2019 09:00",21.0,33.0,8.1,0.020,0.000,5.850,6.5,6.0,2018,"TTG",
"2019","02","26","12:00","26/02/2019 12:00",23.0,34.0,8.2,0.030,0.000,4.500,6.5,5.7,2018,"TTG",
"2019","02","26","15:00","26/02/2019 15:00",23.0,33.5,8.1,0.020,0.010,3.450,6.0,4.4,"AVE",,
"2019","02","26","18:00","26/02/2019 18:00",21.5,32.0,8.1,0.045,0.000,4.075,6.0,4.5,"AVE",,
"2019","02","27","00:00","27/02/2019 00:00",21.5,32.0,8.1,0.045,0.000,4.075,6.0,4.5,"AVE",,
"2019","02","27","06:00","27/02/2019 06:00",21.8,31.5,8.1,0.058,0.000,3.188,5.7,3.8,"AVE",,
"2019","02","27","09:00","27/02/2019 09:00",22.0,31.0,8.2,0.070,0.000,2.300,5.4,3.0,2017,"TTG",
"2019","02","27","12:00","27/02/2019 12:00",23.0,33.0,8.1,0.010,0.020,2.400,5.4,3.0,2017,"TTG",
"2019","02","27","15:00","27/02/2019 15:00",23.0,33.0,8.1,0.010,0.020,2.800,5.4,3.0,"AVE",,
"2019","02","27","18:00","27/02/2019 18:00",22.0,30.5,8.0,0.060,0.000,2.900,5.1,2.8,"AVE",,
"2019","02","28","00:00","28/02/2019 00:00",22.0,30.5,8.0,0.060,0.000,2.900,5.1,2.8,"AVE",,
"2019","02","28","06:00","28/02/2019 06:00",22.0,30.3,7.9,0.055,0.000,3.200,5.0,2.6,"AVE",,
"2019","02","28","09:00","28/02/2019 09:00",22.0,30.0,7.9,0.050,0.000,3.500,4.8,2.5,2017,"TTG",
"2019","02","28","12:00","28/02/2019 12:00",23.0,33.0,8.1,0.010,0.020,3.200,5.4,3.0,2017,"TTG",
"2019","02","28","15:00","28/02/2019 15:00",23.9,33.5,8.1,0.010,0.015,3.775,5.5,2.8,"AVE",,
"2019","02","28","18:00","28/02/2019 18:00",23.0,31.3,7.9,0.058,0.001,4.800,4.9,2.7,"AVE",,
"2019","03","01","00:00","01/03/2019 00:00",23.0,31.3,7.9,0.058,0.001,4.800,4.9,2.7,"AVE",,
"2019","03","01","06:00","01/03/2019 06:00",23.5,31.9,7.9,0.061,0.002,5.450,4.9,2.8,"AVE",,
"2019","03","01","09:00","01/03/2019 09:00",24.0,32.5,7.9,0.065,0.002,6.100,4.9,2.9,"AVE",,
"2019","03","01","12:00","01/03/2019 12:00",24.8,34.0,8.1,0.010,0.010,4.350,5.6,2.7,"AVE",,
"2019","03","01","15:00","01/03/2019 15:00",25.6,34.5,8.1,0.010,0.005,4.925,5.7,2.5,"AVE",,
"2019","03","01","18:00","01/03/2019 18:00",25.0,33.8,7.9,0.073,0.003,7.400,5.0,3.1,"AVE",,
"2019","03","02","00:00","02/03/2019 00:00",25.0,33.8,7.9,0.073,0.003,7.400,5.0,3.1,"AVE",,
"2019","03","02","06:00","02/03/2019 06:00",25.5,34.4,7.9,0.076,0.004,8.050,5.0,3.2,"AVE",,
"2019","03","02","09:00","02/03/2019 09:00",26.0,35.0,7.9,0.080,0.004,8.700,5.0,3.3,2020,"TTG",
"2019","03","02","12:00","02/03/2019 12:00",26.5,35.0,8.1,0.010,0.000,5.500,5.8,2.3,2020,"TTG",
"2019","03","02","15:00","02/03/2019 15:00",26.6,34.9,8.1,0.010,0.001,5.538,5.8,2.5,"AVE",,
"2019","03","02","18:00","02/03/2019 18:00",26.1,34.8,7.9,0.070,0.003,8.216,4.9,3.6,"AVE",,
"2019","03","03","00:00","03/03/2019 00:00",26.1,34.8,7.9,0.070,0.003,8.216,4.9,3.6,"AVE",,
"2019","03","03","06:00","03/03/2019 06:00",26.2,34.8,8.0,0.065,0.003,7.973,4.9,3.7,"AVE",,
"2019","03","03","09:00","03/03/2019 09:00",26.2,34.7,8.0,0.061,0.003,7.731,4.8,3.8,"AVE",,
"2019","03","03","12:00","03/03/2019 12:00",26.8,34.9,8.2,0.010,0.001,5.575,5.7,2.8,"AVE",,
"2019","03","03","15:00","03/03/2019 15:00",26.9,34.8,8.2,0.010,0.002,5.613,5.7,3.0,"AVE",,
"2019","03","03","18:00","03/03/2019 18:00",26.3,34.5,8.0,0.051,0.002,7.247,4.8,4.1,"AVE",,
"2019","03","04","00:00","04/03/2019 00:00",26.3,34.5,8.0,0.051,0.002,7.247,4.8,4.1,"AVE",,
"2019","03","04","06:00","04/03/2019 06:00",26.4,34.5,8.1,0.046,0.002,7.005,4.7,4.2,"AVE",,
"2019","03","04","09:00","04/03/2019 09:00",26.4,34.4,8.1,0.041,0.002,6.763,4.7,4.3,"AVE",,
"2019","03","04","12:00","04/03/2019 12:00",27.0,34.8,8.3,0.010,0.003,5.650,5.7,3.2,"AVE",,
"2019","03","04","15:00","04/03/2019 15:00",27.3,34.8,8.3,0.010,0.002,5.738,5.6,3.4,"AVE",,
"2019","03","04","18:00","04/03/2019 18:00",26.6,34.5,8.1,0.033,0.001,6.509,4.6,4.6,"AVE",,
"2019","03","05","00:00","05/03/2019 00:00",26.6,34.5,8.1,0.033,0.001,6.509,4.6,4.6,"AVE",,
"2019","03","05","06:00","05/03/2019 06:00",26.7,34.6,8.2,0.030,0.001,6.383,4.6,4.8,"AVE",,
"2019","03","05","09:00","05/03/2019 09:00",26.8,34.7,8.2,0.026,0.001,6.256,4.5,4.9,"AVE",,
"2019","03","05","12:00","05/03/2019 12:00",27.5,34.9,8.3,0.010,0.001,5.825,5.6,3.6,"AVE",,
"2019","03","05","15:00","05/03/2019 15:00",27.8,34.9,8.4,0.010,0.001,5.913,5.6,3.8,"AVE",,
"2019","03","05","18:00","05/03/2019 18:00",27.0,34.8,8.2,0.018,0.000,6.003,4.5,5.2,"AVE",,
"2019","03","06","00:00","06/03/2019 00:00",27.0,34.8,8.2,0.018,0.000,6.003,4.5,5.2,"AVE",,
"2019","03","06","06:00","06/03/2019 06:00",27.1,34.9,8.2,0.014,0.000,5.877,4.4,5.4,"AVE",,
"2019","03","06","09:00","06/03/2019 09:00",27.3,35.0,8.3,0.010,0.000,5.750,4.4,5.5,2016,"TTG",
"2019","03","06","12:00","06/03/2019 12:00",28.0,35.0,8.4,0.010,0.000,6.000,5.6,4.0,2016,"TTG",
"2019","03","06","15:00","06/03/2019 15:00",28.4,35.0,8.4,0.010,0.000,6.375,5.6,4.0,"AVE",,
"2019","03","06","18:00","06/03/2019 18:00",27.9,35.0,8.3,0.010,0.000,6.125,4.4,5.5,"AVE",,
"2019","03","07","00:00","07/03/2019 00:00",27.9,35.0,8.3,0.010,0.000,6.125,4.4,5.5,"AVE",,
"2019","03","07","06:00","07/03/2019 06:00",28.2,35.0,8.3,0.010,0.000,6.313,4.4,5.5,"AVE",,
"2019","03","07","09:00","07/03/2019 09:00",28.5,35.0,8.3,0.010,0.000,6.500,4.4,5.5,2016,"TTG",
"2019","03","07","12:00","07/03/2019 12:00",28.8,35.0,8.4,0.010,0.000,6.750,5.6,4.0,2016,"TTG",
"2019","03","07","15:00","07/03/2019 15:00",29.4,34.0,8.3,0.012,0.001,7.125,6.1,2.8,"AVE",,
"2019","03","07","18:00","07/03/2019 18:00",29.0,34.0,8.1,0.011,0.001,6.750,5.5,3.4,"AVE",,
"2019","03","08","00:00","08/03/2019 00:00",29.0,34.0,8.1,0.011,0.001,6.750,5.5,3.4,"AVE",,
"2019","03","08","06:00","08/03/2019 06:00",29.3,33.5,8.1,0.012,0.002,6.875,6.0,2.4,"AVE",,
"2019","03","08","09:00","08/03/2019 09:00",29.5,33.0,8.0,0.012,0.002,7.000,6.5,1.3,2018,"VIỆN 3",
"2019","03","08","12:00","08/03/2019 12:00",30.0,33.0,8.1,0.013,0.002,7.500,6.5,1.5,2018,"VIỆN 3",
"2019","03","08","15:00","08/03/2019 15:00",29.9,33.5,8.2,0.036,0.002,7.075,6.3,2.3,"AVE",,
"2019","03","08","18:00","08/03/2019 18:00",29.5,33.5,8.1,0.038,0.002,7.038,6.2,2.0,"AVE",,
"2019","03","09","00:00","09/03/2019 00:00",29.5,33.5,8.1,0.038,0.002,7.038,6.2,2.0,"AVE",,
"2019","03","09","06:00","09/03/2019 06:00",29.4,33.8,8.2,0.050,0.002,7.056,6.1,2.3,"AVE",,
"2019","03","09","09:00","09/03/2019 09:00",29.4,34.0,8.2,0.063,0.002,7.075,6.0,2.6,2018,"VIỆN 3",
"2019","03","09","12:00","09/03/2019 12:00",29.7,34.0,8.2,0.058,0.002,6.650,6.0,3.0,2018,"VIỆN 3",
"2019","03","09","15:00","09/03/2019 15:00",29.9,33.5,8.1,0.037,0.002,5.800,5.8,2.5,"AVE",,
"2019","03","09","18:00","09/03/2019 18:00",29.5,33.5,8.1,0.038,0.002,6.438,5.6,2.2,"AVE",,
"2019","03","10","00:00","10/03/2019 00:00",29.5,33.5,8.1,0.038,0.002,6.438,5.6,2.2,"AVE",,
"2019","03","10","06:00","10/03/2019 06:00",29.5,33.3,8.1,0.025,0.002,6.119,5.4,2.0,"AVE",,
"2019","03","10","09:00","10/03/2019 09:00",29.5,33.0,8.0,0.012,0.002,5.800,5.2,1.8,2018,"VIỆN 3",
"2019","03","10","12:00","10/03/2019 12:00",30.0,33.0,8.0,0.015,0.002,4.950,5.5,2.0,2018,"VIỆN 3",
"2019","03","10","15:00","10/03/2019 15:00",28.3,34.0,8.1,0.013,0.002,4.525,5.6,3.2,"AVE",,
"2019","03","10","18:00","10/03/2019 18:00",27.8,34.0,8.1,0.016,0.001,4.950,5.5,2.8,"AVE",,
"2019","03","11","00:00","11/03/2019 00:00",27.8,34.0,8.1,0.016,0.001,4.950,5.5,2.8,"AVE",,
"2019","03","11","06:00","11/03/2019 06:00",26.9,34.5,8.1,0.018,0.001,4.525,5.6,3.3,"AVE",,
"2019","03","11","09:00","11/03/2019 09:00",26.0,35.0,8.1,0.020,0.000,4.100,5.7,3.8,2019,"TTG",
"2019","03","11","12:00","11/03/2019 12:00",26.5,35.0,8.1,0.010,0.002,4.100,5.7,4.4,2019,"TTG",
"2019","03","11","15:00","11/03/2019 15:00",26.3,34.5,8.1,0.060,0.001,4.800,5.8,3.5,"AVE",,
"2019","03","11","18:00","11/03/2019 18:00",25.0,34.0,8.1,0.065,0.000,4.800,6.2,3.0,"AVE",,
"2019","03","12","00:00","12/03/2019 00:00",25.0,34.0,8.1,0.065,0.000,4.800,6.2,3.0,"AVE",,
"2019","03","12","06:00","12/03/2019 06:00",24.5,33.5,8.1,0.088,0.000,5.150,6.4,2.6,"AVE",,
"2019","03","12","09:00","12/03/2019 09:00",24.0,33.0,8.1,0.110,0.000,5.500,6.6,2.2,2018,"TTG",
"2019","03","12","12:00","12/03/2019 12:00",26.0,34.0,8.1,0.110,0.000,5.500,5.9,2.6,2018,"TTG",
"2019","03","12","15:00","12/03/2019 15:00",26.0,34.0,8.1,0.110,0.000,5.500,5.9,2.6,"AVE",,
"2019","03","12","18:00","12/03/2019 18:00",24.0,33.0,8.1,0.110,0.000,5.500,6.6,2.2,"AVE",,
"2019","03","13","00:00","13/03/2019 00:00",24.0,33.0,8.1,0.110,0.000,5.500,6.6,2.2,"AVE",,
"2019","03","13","06:00","13/03/2019 06:00",24.0,33.0,8.1,0.110,0.000,5.500,6.6,2.2,"AVE",,
"2019","03","13","09:00","13/03/2019 09:00",24.0,33.0,8.1,0.110,0.000,5.500,6.6,2.2,2018,"TTG",
"2019","03","13","12:00","13/03/2019 12:00",26.0,34.0,8.1,0.110,0.000,5.500,5.9,2.6,2018,"TTG",
"2019","03","13","15:00","13/03/2019 15:00",28.0,34.5,8.1,0.100,0.005,4.750,5.5,2.6,"AVE",,
"2019","03","13","18:00","13/03/2019 18:00",25.5,33.0,8.1,0.058,0.005,9.250,6.4,2.6,"AVE",,
"2019","03","14","00:00","14/03/2019 00:00",25.5,33.0,8.1,0.058,0.005,9.250,6.4,2.6,"AVE",,
"2019","03","14","06:00","14/03/2019 06:00",26.3,33.0,8.1,0.031,0.008,11.125,6.3,2.8,"AVE",,
"2019","03","14","09:00","14/03/2019 09:00",27.0,33.0,8.2,0.005,0.010,13.000,6.2,3.0,2017,"TTG",
"2019","03","14","12:00","14/03/2019 12:00",30.0,35.0,8.1,0.090,0.010,4.000,5.0,2.5,2017,"TTG",
"2019","03","14","15:00","14/03/2019 15:00",29.0,35.0,8.1,0.070,0.008,4.500,5.2,2.5,"AVE",,
"2019","03","14","18:00","14/03/2019 18:00",27.0,33.5,8.1,0.006,0.008,10.675,6.1,3.0,"AVE",,
"2019","03","15","00:00","15/03/2019 00:00",27.0,33.5,8.1,0.006,0.008,10.675,6.1,3.0,"AVE",,
"2019","03","15","06:00","15/03/2019 06:00",27.0,33.8,8.1,0.007,0.006,9.513,6.1,2.9,"AVE",,
"2019","03","15","09:00","15/03/2019 09:00",27.0,34.0,8.1,0.008,0.005,8.350,6.0,2.9,"AVE",,
"2019","03","15","12:00","15/03/2019 12:00",28.0,35.0,8.1,0.050,0.005,5.000,5.5,2.6,"AVE",,
"2019","03","15","15:00","15/03/2019 15:00",27.0,35.0,8.1,0.030,0.003,5.500,5.7,2.6,"AVE",,
"2019","03","15","18:00","15/03/2019 18:00",27.0,34.5,8.1,0.009,0.003,6.025,5.9,2.9,"AVE",,
"2019","03","16","00:00","16/03/2019 00:00",27.0,34.5,8.1,0.009,0.003,6.025,5.9,2.9,"AVE",,
"2019","03","16","06:00","16/03/2019 06:00",27.0,34.8,8.1,0.009,0.001,4.863,5.9,2.8,"AVE",,
"2019","03","16","09:00","16/03/2019 09:00",27.0,35.0,8.1,0.010,0.000,3.700,5.8,2.8,2020,"TTG",
"2019","03","16","12:00","16/03/2019 12:00",26.0,35.0,8.1,0.010,0.000,6.000,5.9,2.6,2020,"TTG",
"2019","03","16","15:00","16/03/2019 15:00",26.3,34.9,8.1,0.014,0.000,6.574,5.9,2.8,"AVE",,
"2019","03","16","18:00","16/03/2019 18:00",27.2,34.9,8.1,0.015,0.000,4.837,5.9,3.1,"AVE",,
"2019","03","17","00:00","17/03/2019 00:00",27.2,34.9,8.1,0.015,0.000,4.837,5.9,3.1,"AVE",,
"2019","03","17","06:00","17/03/2019 06:00",27.3,34.8,8.1,0.018,0.000,5.405,5.9,3.3,"AVE",,
"2019","03","17","09:00","17/03/2019 09:00",27.4,34.8,8.1,0.020,0.000,5.974,5.9,3.4,"AVE",,
"2019","03","17","12:00","17/03/2019 12:00",26.5,34.8,8.1,0.018,0.000,7.148,5.9,3.1,"AVE",,
"2019","03","17","15:00","17/03/2019 15:00",26.8,34.6,8.1,0.022,0.000,7.722,5.9,3.3,"AVE",,
"2019","03","17","18:00","17/03/2019 18:00",27.6,34.6,8.1,0.025,0.000,7.111,6.0,3.7,"AVE",,
"2019","03","18","00:00","18/03/2019 00:00",27.6,34.6,8.1,0.025,0.000,7.111,6.0,3.7,"AVE",,
"2019","03","18","06:00","18/03/2019 06:00",27.7,34.6,8.1,0.028,0.000,7.679,6.0,3.9,"AVE",,
"2019","03","18","09:00","18/03/2019 09:00",27.8,34.5,8.1,0.030,0.000,8.248,6.0,4.0,"AVE",,
"2019","03","18","12:00","18/03/2019 12:00",27.0,34.5,8.1,0.026,0.001,8.296,6.0,3.5,"AVE",,
"2019","03","18","15:00","18/03/2019 15:00",27.3,34.4,8.1,0.029,0.001,8.870,6.0,3.8,"AVE",,
"2019","03","18","18:00","18/03/2019 18:00",27.9,34.4,8.2,0.035,0.000,9.385,6.1,4.4,"AVE",,
"2019","03","19","00:00","19/03/2019 00:00",27.9,34.4,8.2,0.035,0.000,9.385,6.1,4.4,"AVE",,
"2019","03","19","06:00","19/03/2019 06:00",28.0,34.3,8.2,0.038,0.000,9.953,6.1,4.5,"AVE",,
"2019","03","19","09:00","19/03/2019 09:00",28.1,34.3,8.2,0.040,0.000,10.522,6.1,4.7,"AVE",,
"2019","03","19","12:00","19/03/2019 12:00",27.5,34.3,8.2,0.033,0.001,9.444,6.0,4.0,"AVE",,
"2019","03","19","15:00","19/03/2019 15:00",27.8,34.1,8.2,0.037,0.001,10.018,6.0,4.2,"AVE",,
"2019","03","19","18:00","19/03/2019 18:00",28.3,34.1,8.2,0.045,0.000,11.659,6.2,5.0,"AVE",,
"2019","03","20","00:00","20/03/2019 00:00",28.3,34.1,8.2,0.045,0.000,11.659,6.2,5.0,"AVE",,
"2019","03","20","06:00","20/03/2019 06:00",28.4,34.1,8.2,0.048,0.000,12.227,6.2,5.1,"AVE",,
"2019","03","20","09:00","20/03/2019 09:00",28.5,34.0,8.2,0.051,0.001,12.796,6.2,5.3,"AVE",,
"2019","03","20","12:00","20/03/2019 12:00",28.0,34.0,8.2,0.041,0.001,10.592,6.0,4.5,"AVE",,
"2019","03","20","15:00","20/03/2019 15:00",29.0,34.0,8.2,0.060,0.000,15.000,6.4,6.1,2017,"TTG","ĐỘT XUẤT DO DỊCH BỆNH"
"2019","03","20","18:00","20/03/2019 18:00",28.2,34.0,8.2,0.046,0.001,12.004,6.1,5.1,"AVE",,
"2019","03","21","00:00","21/03/2019 00:00",27.8,34.0,8.2,0.038,0.001,10.064,6.0,4.3,"AVE",,
"2019","03","21","06:00","21/03/2019 06:00",27.8,34.0,8.2,0.038,0.001,10.064,6.0,4.3,"AVE",,
"2019","03","21","09:00","21/03/2019 09:00",27.7,34.0,8.2,0.037,0.001,9.800,5.9,4.3,"AVE",,
"2019","03","21","12:00","21/03/2019 12:00",27.7,34.0,8.2,0.035,0.002,9.536,5.9,4.2,"AVE",,
"2019","03","21","15:00","21/03/2019 15:00",27.5,34.0,8.1,0.033,0.002,9.008,5.9,4.1,"AVE",,
"2019","03","21","18:00","21/03/2019 18:00",27.7,34.0,8.2,0.035,0.001,9.360,5.9,4.1,"AVE",,
"2019","03","22","00:00","22/03/2019 00:00",27.7,34.0,8.2,0.035,0.001,9.360,5.9,4.1,"AVE",,
"2019","03","22","06:00","22/03/2019 06:00",27.7,34.1,8.2,0.034,0.001,9.141,5.9,4.0,"AVE",,
"2019","03","22","09:00","22/03/2019 09:00",27.7,34.1,8.2,0.034,0.001,8.921,5.9,3.9,"AVE",,
"2019","03","22","12:00","22/03/2019 12:00",27.3,34.1,8.1,0.030,0.002,8.480,5.8,3.9,"AVE",,
"2019","03","22","15:00","22/03/2019 15:00",27.2,33.8,8.1,0.031,0.002,7.906,5.8,3.5,"AVE",,
"2019","03","22","18:00","22/03/2019 18:00",27.2,33.8,8.1,0.034,0.001,8.882,5.8,3.4,"AVE",,
"2019","03","23","00:00","23/03/2019 00:00",27.2,33.8,8.1,0.034,0.001,8.882,5.8,3.4,"AVE",,
"2019","03","23","06:00","23/03/2019 06:00",27.0,33.7,8.1,0.034,0.002,8.863,5.8,3.2,"AVE",,
"2019","03","23","09:00","23/03/2019 09:00",26.8,33.5,8.1,0.034,0.002,8.844,5.8,2.9,"AVE",,
"2019","03","23","12:00","23/03/2019 12:00",27.0,33.5,8.1,0.032,0.002,7.332,5.8,3.1,"AVE",,
"2019","03","23","15:00","23/03/2019 15:00",26.9,33.3,8.1,0.034,0.002,6.757,5.8,2.7,"AVE",,
"2019","03","23","18:00","23/03/2019 18:00",26.4,33.3,8.1,0.034,0.002,8.805,5.7,2.4,"AVE",,
"2019","03","24","00:00","24/03/2019 00:00",26.4,33.3,8.1,0.034,0.002,8.805,5.7,2.4,"AVE",,
"2019","03","24","06:00","24/03/2019 06:00",26.2,33.1,8.1,0.034,0.002,8.786,5.6,2.2,"AVE",,
"2019","03","24","09:00","24/03/2019 09:00",26.0,33.0,8.1,0.034,0.002,8.767,5.6,1.9,2018,"VIỆN 3",
